City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,Tymovskoye,50.85,142.66,70.12,66,100,4.79,RU,2020-09-06 00:12:39
298,Lorengau,-2.02,147.27,82.35,76,100,5.75,PG,2020-09-06 00:09:50
299,Port Blair,11.67,92.75,82.58,78,100,4.9,IN,2020-09-06 00:12:40
300,Kokopo,-4.35,152.26,84.42,63,99,3.78,PG,2020-09-06 00:12:40
301,Kayes,14.0,-11.0,74.71,93,100,10.22,ML,2020-09-06 00:12:40
302,Umm Kaddadah,13.6,26.69,86.85,40,7,10.89,SD,2020-09-06 00:09:56
303,Longyearbyen,78.22,15.64,42.8,93,90,3.36,SJ,2020-09-06 00:12:40
304,San Cristobal,7.77,-72.22,87.8,58,40,11.41,VE,2020-09-06 00:09:48
305,Russell,32.35,-85.2,89.6,27,1,11.41,US,2020-09-06 00:12:41
306,Bulgan,48.81,103.53,52.83,90,61,5.1,MN,2020-09-06 00:12:41
307,Labuan,5.28,115.24,78.8,94,20,12.97,MY,2020-09-06 00:12:41
308,Bethlehem,-1.46,-48.5,78.8,88,40,12.75,BR,2020-09-06 00:10:48
309,Ipixuna,-1.76,-48.8,78.8,88,40,12.75,BR,2020-09-06 00:09:15
310,Xinzhi,36.5,111.7,76.96,32,41,1.74,CN,2020-09-06 00:12:42
311,Kabanjahe,3.1,98.49,63.16,93,100,3.15,ID,2020-09-06 00:12:42
312,Namatanai,-3.67,152.43,84.88,66,92,6.98,PG,2020-09-06 00:12:42
313,Uribia,11.71,-72.27,87.89,63,1,11.05,CO,2020-09-06 00:12:42
314,Marawi,8.0,124.29,78.01,84,98,4.0,PH,2020-09-06 00:09:11
315,Muros,42.78,-9.06,66.0,75,5,8.99,ES,2020-09-06 00:12:43
316,Fiche,9.8,38.73,46.22,98,22,1.77,ET,2020-09-06 00:12:43
317,Stromness,58.97,-3.3,48.2,81,72,11.41,GB,2020-09-06 00:12:43
318,Ust-Barguzin,53.45,108.98,54.93,85,100,10.6,RU,2020-09-06 00:12:43
319,Canakkale,40.08,26.83,66.2,55,0,6.93,TR,2020-09-06 00:12:44
320,Beringovskiy,63.05,179.32,48.7,81,100,8.79,RU,2020-09-06 00:09:55
321,Luau,-10.71,22.22,67.01,27,1,5.1,AO,2020-09-06 00:12:44
322,Esperance,-33.87,121.9,57.2,71,100,13.87,AU,2020-09-06 00:12:44
323,Wschowa,51.81,16.32,55.99,82,67,6.44,PL,2020-09-06 00:12:44
324,Slupsk,54.46,17.03,52.68,93,66,9.06,PL,2020-09-06 00:12:45
325,Collie,-33.37,116.15,63.0,85,100,13.51,AU,2020-09-06 00:10:29
326,Tarko-Sale,64.92,77.78,46.0,85,99,18.01,RU,2020-09-06 00:12:45
327,Bor,56.36,44.07,61.0,76,40,4.47,RU,2020-09-06 00:12:45
328,Ningxiang,37.34,111.21,67.82,46,31,1.99,CN,2020-09-06 00:12:46
329,Hervey Bay,-25.3,152.85,77.0,82,85,5.82,AU,2020-09-06 00:12:46
330,Hambantota,6.12,81.12,79.74,81,98,11.3,LK,2020-09-06 00:09:09
331,Bama,11.52,13.69,75.16,90,67,9.73,NG,2020-09-06 00:12:46
332,Ouesso,1.61,16.05,72.0,94,97,3.0,CG,2020-09-06 00:12:46
333,Monte Alegre,-2.01,-54.07,83.3,54,46,4.34,BR,2020-09-06 00:12:47
334,Zyryanka,65.75,150.85,58.42,47,75,9.57,RU,2020-09-06 00:09:05
335,Shiraz,29.6,52.54,68.0,49,0,2.89,IR,2020-09-06 00:12:47
336,Yarim,14.3,44.38,57.76,48,52,6.31,YE,2020-09-06 00:12:47
337,Port Lincoln,-34.73,135.87,60.35,61,100,13.53,AU,2020-09-06 00:09:13
338,Bathsheba,13.22,-59.52,82.4,78,40,10.29,BB,2020-09-06 00:09:18
339,Kununurra,-15.77,128.73,80.6,65,40,3.36,AU,2020-09-06 00:12:48
340,Touros,-5.2,-35.46,75.2,73,75,8.05,BR,2020-09-06 00:09:01
341,Januaria,-15.48,-44.37,72.97,42,92,5.53,BR,2020-09-06 00:12:49
342,Kuloy,61.03,42.49,54.99,89,63,6.89,RU,2020-09-06 00:12:49
343,Langsa,4.47,97.97,73.92,97,100,3.76,ID,2020-09-06 00:10:45
344,Valera,9.32,-70.6,75.88,75,98,3.83,VE,2020-09-06 00:12:50
345,Igbo Ora,7.43,3.28,71.11,97,99,4.32,NG,2020-09-06 00:12:50
346,Kaniama,-7.57,24.18,70.52,34,8,3.31,CD,2020-09-06 00:12:50
347,Gizo,-8.1,156.84,84.43,69,80,5.57,SB,2020-09-06 00:12:51
348,Mana,5.66,-53.78,78.24,86,59,8.16,GF,2020-09-06 00:12:51
349,Lata,40.16,-8.33,72.0,75,0,3.49,PT,2020-09-06 00:10:31
350,Neftekumsk,44.67,44.92,65.93,70,90,8.39,RU,2020-09-06 00:12:51
351,Bannu,32.99,70.6,86.11,55,0,1.88,PK,2020-09-06 00:12:51
352,Lakes Entrance,-37.88,147.98,59.0,68,0,1.01,AU,2020-09-06 00:12:52
353,Vostok,46.49,135.88,67.42,62,100,2.57,RU,2020-09-06 00:09:18
354,Ancud,-41.87,-73.82,46.99,88,55,3.6,CL,2020-09-06 00:09:25
355,Dalbandin,28.89,64.41,76.33,17,0,4.38,PK,2020-09-06 00:12:52
356,Guaruja,-23.99,-46.26,72.0,73,98,3.0,BR,2020-09-06 00:12:52
357,Fernie,49.5,-115.07,89.6,16,40,3.36,CA,2020-09-06 00:12:52
358,Belaya Gora,68.53,146.42,52.07,45,100,8.57,RU,2020-09-06 00:12:53
359,Twentynine Palms,34.14,-116.05,111.2,7,1,10.29,US,2020-09-06 00:12:53
360,Port Macquarie,-31.43,152.92,64.99,80,71,1.01,AU,2020-09-06 00:11:42
361,Ishigaki,24.34,124.16,80.6,88,75,12.75,JP,2020-09-06 00:12:53
362,Saldanha,-33.01,17.94,51.8,87,25,3.36,ZA,2020-09-06 00:10:32
363,Todos Santos,23.45,-110.22,81.0,84,89,1.99,MX,2020-09-06 00:12:53
364,Rameswaram,9.28,79.3,82.76,82,88,23.11,IN,2020-09-06 00:12:54
365,Aswan,24.09,32.91,94.24,25,64,7.72,EG,2020-09-06 00:12:54
366,Margate,51.38,1.39,61.0,72,8,3.0,GB,2020-09-06 00:10:17
367,Rochefort,45.92,-1.0,59.0,67,0,9.17,FR,2020-09-06 00:12:54
368,Teguldet,57.31,88.17,44.08,95,85,8.23,RU,2020-09-06 00:12:54
369,Makokou,0.57,12.86,68.86,96,81,3.69,GA,2020-09-06 00:12:55
370,Ulladulla,-35.35,150.47,57.99,71,90,6.93,AU,2020-09-06 00:12:55
371,San Vicente,-26.62,-54.13,70.65,60,40,2.75,AR,2020-09-06 00:12:55
372,Mamu Kanjan,30.83,72.8,83.19,65,0,1.9,PK,2020-09-06 00:12:55
373,Aykhal,66.0,111.5,42.8,87,75,6.71,RU,2020-09-06 00:12:56
374,La Fleche,47.7,-0.08,57.2,76,5,3.36,FR,2020-09-06 00:12:56
375,El Dorado,33.21,-92.67,80.6,74,1,5.82,US,2020-09-06 00:12:09
376,Faya,18.39,42.45,68.0,34,6,2.8,SA,2020-09-06 00:10:07
377,Anshun,26.25,105.93,66.56,96,100,6.82,CN,2020-09-06 00:12:56
378,Yar-Sale,66.83,70.83,36.93,84,0,8.12,RU,2020-09-06 00:09:19
379,Imbituba,-28.24,-48.67,62.6,100,90,4.7,BR,2020-09-06 00:12:57
380,Panalingaan,8.78,117.42,83.53,75,61,1.25,PH,2020-09-06 00:12:57
381,Mahuta,-10.87,39.45,62.42,99,24,2.82,TZ,2020-09-06 00:12:57
382,Oranjestad,12.52,-70.03,86.0,79,20,14.99,AW,2020-09-06 00:11:30
383,Lagos,6.58,3.75,74.91,87,100,5.88,NG,2020-09-06 00:12:58
384,Xiaoshi,41.3,124.12,71.6,78,19,4.47,CN,2020-09-06 00:12:58
385,Invermere,50.52,-116.04,82.99,27,0,5.01,CA,2020-09-06 00:12:58
386,Kruisfontein,-34.0,24.73,55.99,94,98,1.01,ZA,2020-09-06 00:08:44
387,Krasnoselkup,65.7,82.47,48.63,85,97,16.62,RU,2020-09-06 00:12:58
388,Grimshaw,56.18,-117.6,59.0,67,75,9.17,CA,2020-09-06 00:12:58
389,Qaqortoq,60.72,-46.03,46.4,87,100,4.7,GL,2020-09-06 00:12:59
390,Ribeira Grande,38.52,-28.7,70.09,74,31,22.03,PT,2020-09-06 00:10:11
391,Mlonggo,-6.53,110.7,77.0,83,20,2.24,ID,2020-09-06 00:12:59
392,Mackay,-21.15,149.2,75.99,83,90,12.75,AU,2020-09-06 00:12:59
393,Otukpo,7.19,8.13,71.24,99,100,5.99,NG,2020-09-06 00:12:59
394,Pacifica,37.61,-122.49,93.2,28,1,12.75,US,2020-09-06 00:13:00
395,Zhigansk,66.77,123.37,48.79,81,91,15.37,RU,2020-09-06 00:09:51
396,Noumea,-22.28,166.46,73.99,73,90,2.24,NC,2020-09-06 00:10:07
397,Green Valley,31.85,-110.99,107.6,8,1,6.93,US,2020-09-06 00:13:00
398,Bafoulabe,13.81,-10.83,75.2,92,99,7.49,ML,2020-09-06 00:13:00
399,Fuxin,42.02,121.66,70.77,75,1,5.39,CN,2020-09-06 00:10:14
400,Guilin,25.28,110.29,73.4,100,75,2.24,CN,2020-09-06 00:13:01
401,Paamiut,61.99,-49.67,46.98,90,75,22.7,GL,2020-09-06 00:10:20
402,Verkhoyansk,67.54,133.38,54.66,63,44,1.88,RU,2020-09-06 00:13:01
403,Ballina,-28.87,153.57,64.4,88,90,8.05,AU,2020-09-06 00:13:01
404,Udachnyy,66.42,112.4,42.8,87,75,6.71,RU,2020-09-06 00:13:02
405,Fonte Boa,-2.5,-66.27,75.83,88,37,1.83,BR,2020-09-06 00:13:02
406,Yangjiang,21.85,111.97,81.99,84,17,3.29,CN,2020-09-06 00:13:02
407,Acapulco,16.86,-99.89,84.2,74,90,3.36,MX,2020-09-06 00:05:27
408,Kieta,-6.22,155.63,85.91,61,100,3.65,PG,2020-09-06 00:09:41
409,Tanah Merah,5.8,102.15,77.0,88,20,4.7,MY,2020-09-06 00:13:02
410,Leningradskiy,69.38,178.42,41.4,70,25,9.57,RU,2020-09-06 00:09:15
411,Bengbu,32.94,117.36,74.88,70,82,4.07,CN,2020-09-06 00:13:03
412,Guantanamo,20.14,-75.21,78.8,88,75,10.29,CU,2020-09-06 00:09:47
413,Am Timan,11.03,20.28,72.1,91,100,4.29,TD,2020-09-06 00:13:03
414,Penzance,50.12,-5.54,55.99,87,38,10.29,GB,2020-09-06 00:13:03
415,Vakhrushev,48.98,142.97,65.7,68,74,5.06,RU,2020-09-06 00:13:04
416,Panzhihua,26.59,101.71,64.99,88,82,1.07,CN,2020-09-06 00:13:04
417,Okitipupa,6.5,4.78,73.0,96,100,2.59,NG,2020-09-06 00:13:04
418,Makinsk,52.63,70.42,38.25,89,45,5.93,KZ,2020-09-06 00:13:05
419,Ndjole,-0.18,10.76,72.48,86,95,5.44,GA,2020-09-06 00:13:05
420,Vadso,70.07,29.75,51.8,100,87,18.34,NO,2020-09-06 00:13:05
421,Toowoomba,-27.55,151.97,68.0,72,75,13.87,AU,2020-09-06 00:13:05
422,Arkhara,49.42,130.08,65.93,84,6,11.59,RU,2020-09-06 00:13:05
423,Mananjary,-21.22,48.33,63.84,88,83,6.08,MG,2020-09-06 00:13:06
424,Bambous Virieux,-20.34,57.76,68.0,88,40,2.24,MU,2020-09-06 00:13:06
425,Kysyl-Syr,63.9,122.76,49.87,82,4,6.78,RU,2020-09-06 00:10:14
426,Puerto Del Rosario,28.5,-13.86,73.4,88,75,6.93,ES,2020-09-06 00:13:06
427,Chapais,49.78,-74.85,50.0,87,75,3.36,CA,2020-09-06 00:09:14
428,Vao,-22.67,167.48,70.05,72,17,18.68,NC,2020-09-06 00:09:07
429,Yeppoon,-23.13,150.73,73.4,69,40,8.05,AU,2020-09-06 00:08:39
430,Zhanakorgan,43.91,67.25,58.57,35,0,15.39,KZ,2020-09-06 00:13:07
431,Numan,9.47,12.03,76.05,86,83,7.52,NG,2020-09-06 00:13:07
432,Somerset,40.57,-74.55,72.0,64,1,6.04,US,2020-09-06 00:13:07
433,Muhos,64.81,25.99,50.0,93,16,8.05,FI,2020-09-06 00:13:07
434,Santa Cruz,-17.8,-63.17,82.4,65,37,6.93,BO,2020-09-06 00:11:15
435,Nhamunda,-2.19,-56.71,82.45,42,92,2.46,BR,2020-09-06 00:13:08
436,Shimoda,34.67,138.95,78.8,88,40,9.17,JP,2020-09-06 00:13:08
437,Gat,31.61,34.76,81.0,47,0,1.74,IL,2020-09-06 00:13:08
438,Praia Da Vitoria,38.73,-27.07,69.01,82,40,19.35,PT,2020-09-06 00:09:13
439,Petatlan,17.52,-101.27,80.98,86,98,6.22,MX,2020-09-06 00:13:08
440,Vyartsilya,62.18,30.69,55.13,96,95,6.89,RU,2020-09-06 00:13:08
441,Kindu,-2.95,25.95,72.7,60,0,1.57,CD,2020-09-06 00:13:09
442,Malakal,9.53,31.66,72.0,91,63,2.55,SS,2020-09-06 00:13:09
443,Hualmay,-11.1,-77.61,60.53,82,16,8.32,PE,2020-09-06 00:09:22
444,Bowen,-20.02,148.23,73.4,73,90,6.93,AU,2020-09-06 00:13:09
445,Vila Franca Do Campo,37.72,-25.43,69.8,68,40,17.22,PT,2020-09-06 00:13:09
446,Havoysund,71.0,24.66,50.0,100,94,3.36,NO,2020-09-06 00:13:10
447,Verkhniy Tagil,57.37,59.96,43.59,93,13,3.89,RU,2020-09-06 00:13:10
448,Saint-Francois,46.42,3.91,60.8,77,12,3.36,FR,2020-09-06 00:13:10
449,Dukat,62.55,155.55,46.06,75,78,9.31,RU,2020-09-06 00:13:11
450,Bodden Town,19.28,-81.25,86.0,89,20,11.41,KY,2020-09-06 00:09:20
451,North Bend,43.41,-124.22,78.01,60,1,19.46,US,2020-09-06 00:13:11
452,Rosetown,51.55,-108.0,84.0,20,55,8.01,CA,2020-09-06 00:13:11
453,Haimen,23.19,116.61,78.8,88,75,2.24,CN,2020-09-06 00:13:11
454,Polson,47.69,-114.16,90.0,20,66,8.99,US,2020-09-06 00:13:12
455,Guiratinga,-16.35,-53.76,79.21,24,46,6.58,BR,2020-09-06 00:13:12
456,Andenes,69.31,16.12,51.8,100,97,6.93,NO,2020-09-06 00:13:12
457,Manaus,-3.1,-60.02,87.8,48,46,4.7,BR,2020-09-06 00:13:12
458,Thinadhoo,0.53,72.93,80.47,76,100,25.3,MV,2020-09-06 00:13:12
459,Masvingo,-20.06,30.83,49.8,92,0,4.85,ZW,2020-09-06 00:13:13
460,Karaton,-6.34,106.1,79.0,88,20,2.24,ID,2020-09-06 00:13:13
461,Pisco,-13.7,-76.22,62.6,72,5,14.99,PE,2020-09-06 00:09:43
462,Yinchuan,38.47,106.27,71.91,35,3,5.28,CN,2020-09-06 00:13:13
463,Muroto,33.28,134.15,78.8,88,40,6.93,JP,2020-09-06 00:09:38
464,Radovitskiy,55.13,39.8,58.8,62,83,4.74,RU,2020-09-06 00:13:13
465,Coihaique,-45.58,-72.07,46.4,65,75,3.36,CL,2020-09-06 00:10:21
466,Iskateley,67.68,53.15,53.28,91,87,10.36,RU,2020-09-06 00:13:14
467,Sistranda,63.73,8.83,50.0,87,75,6.93,NO,2020-09-06 00:13:14
468,Kaka,37.35,59.61,69.12,26,21,4.25,TM,2020-09-06 00:13:14
469,Harper,4.38,-7.72,75.78,85,100,10.85,LR,2020-09-06 00:13:14
470,Namtsy,62.72,129.67,53.6,76,40,4.47,RU,2020-09-06 00:13:15
471,Ulkan,57.24,107.32,54.66,77,98,9.44,RU,2020-09-06 00:13:15
472,Yulara,-25.24,130.99,66.2,17,0,12.75,AU,2020-09-06 00:13:15
473,Kjollefjord,70.95,27.35,53.71,89,89,4.05,NO,2020-09-06 00:13:15
474,Necochea,-38.55,-58.74,43.0,80,87,3.0,AR,2020-09-06 00:13:15
475,Roseau,15.3,-61.39,77.0,94,75,2.24,DM,2020-09-06 00:13:16
476,Usinsk,65.99,57.53,52.92,92,100,12.21,RU,2020-09-06 00:09:03
477,Constantine,36.37,6.61,69.39,76,0,2.55,DZ,2020-09-06 00:11:15
478,Santa Isabel Do Rio Negro,-0.41,-65.02,78.66,75,79,1.66,BR,2020-09-06 00:08:20
479,Nobeoka,32.58,131.67,77.0,98,89,3.0,JP,2020-09-06 00:13:16
480,Upata,8.01,-62.4,73.54,92,10,3.29,VE,2020-09-06 00:13:17
481,Mabaruma,8.2,-59.78,76.08,91,0,3.38,GY,2020-09-06 00:13:17
482,Saint-Augustin,51.23,-58.65,57.47,61,0,14.32,CA,2020-09-06 00:13:17
483,Kautokeino,69.01,23.04,47.84,93,74,6.71,NO,2020-09-06 00:13:17
484,Pindiga,9.98,10.93,72.27,89,85,11.01,NG,2020-09-06 00:13:17
485,Tevaitoa,-16.78,-151.5,79.18,72,19,9.78,PF,2020-09-06 00:13:18
486,Topchikha,52.82,83.12,44.6,87,18,6.71,RU,2020-09-06 00:13:18
487,Port Hedland,-20.32,118.57,69.8,46,88,4.09,AU,2020-09-06 00:13:18
488,Amga,60.9,131.96,53.19,84,98,3.22,RU,2020-09-06 00:13:18
489,Jega,12.22,4.38,74.43,88,100,12.93,NG,2020-09-06 00:13:19
490,Almansa,38.87,-1.1,62.01,86,0,2.39,ES,2020-09-06 00:13:19
491,Tahe,52.33,124.73,55.53,95,100,4.61,CN,2020-09-06 00:13:19
492,Araguaina,-7.19,-48.21,83.12,30,3,2.55,BR,2020-09-06 00:13:19
493,Lom Sak,16.78,101.24,75.2,100,20,1.12,TH,2020-09-06 00:13:19
494,Buraydah,26.33,43.98,82.4,30,1,5.82,SA,2020-09-06 00:09:36
495,Talaya,61.38,152.75,52.77,66,94,9.62,RU,2020-09-06 00:13:20
496,Arklow,52.79,-6.14,53.01,92,80,9.46,IE,2020-09-06 00:13:20
497,Atar,20.52,-13.05,86.56,48,70,6.67,MR,2020-09-06 00:10:34
498,Kharp,66.8,65.81,39.65,74,0,1.39,RU,2020-09-06 00:13:20
499,Tallahassee,30.44,-84.28,95.0,39,40,6.93,US,2020-09-06 00:10:04
500,Radford,37.13,-80.58,71.6,56,1,2.93,US,2020-09-06 00:13:21
501,Burgersdorp,-31.0,26.33,50.14,65,76,10.65,ZA,2020-09-06 00:13:21
502,Praya,14.92,-23.51,77.0,88,75,6.93,CV,2020-09-06 00:13:21
503,Nome,64.5,-165.41,50.0,61,40,9.17,US,2020-09-06 00:09:14
504,Takoradi,4.88,-1.76,74.79,87,99,10.4,GH,2020-09-06 00:13:21
505,Chicama,-7.84,-79.15,60.98,81,23,6.2,PE,2020-09-06 00:13:21
506,Tottori,35.5,134.23,77.0,88,40,5.82,JP,2020-09-06 00:13:22
507,Meulaboh,4.14,96.13,74.01,96,100,4.23,ID,2020-09-06 00:13:22
508,Pirapora Do Bom Jesus,-23.4,-47.0,78.01,77,88,5.82,BR,2020-09-06 00:13:22
509,Porbandar,21.64,69.61,81.43,82,100,7.67,IN,2020-09-06 00:13:22
510,Susuman,62.78,148.17,49.44,73,88,8.72,RU,2020-09-06 00:13:22
511,Tilichiki,60.47,166.1,47.43,61,0,4.81,RU,2020-09-06 00:13:23
512,Awjilah,29.11,21.29,75.76,53,0,12.37,LY,2020-09-06 00:13:23
513,Puerto Carreno,6.19,-67.49,84.2,74,93,2.24,CO,2020-09-06 00:13:23
514,Itajuba,-22.43,-45.45,65.77,50,3,3.24,BR,2020-09-06 00:13:23
515,San Quintin,30.48,-115.95,86.77,40,0,8.52,MX,2020-09-06 00:09:26
516,Baie-Comeau,49.22,-68.15,53.6,76,40,8.05,CA,2020-09-06 00:13:24
517,Svetlaya,46.54,138.33,66.72,74,100,1.66,RU,2020-09-06 00:12:06
518,Havelock,34.88,-76.9,80.01,63,11,7.9,US,2020-09-06 00:13:25
519,Bambari,5.77,20.68,69.89,95,100,2.98,CF,2020-09-06 00:13:25
520,Lakatoro,-16.1,167.42,80.6,69,75,5.82,VU,2020-09-06 00:13:26
521,Kurumkan,54.3,110.3,59.43,68,100,3.36,RU,2020-09-06 00:13:26
522,Huarmey,-10.07,-78.15,61.36,82,24,7.16,PE,2020-09-06 00:13:26
523,Bykov,47.32,142.55,71.6,73,97,2.24,RU,2020-09-06 00:13:26
524,Cap-Aux-Meules,47.38,-61.86,60.8,67,5,6.93,CA,2020-09-06 00:13:26
525,Roebourne,-20.78,117.13,75.58,40,60,1.28,AU,2020-09-06 00:13:27
526,Colac,-38.33,143.58,51.01,80,2,1.01,AU,2020-09-06 00:13:27
527,Alta Floresta,-9.88,-56.09,81.19,25,15,2.24,BR,2020-09-06 00:10:13
528,Puerto Escondido,15.85,-97.07,84.2,62,90,5.82,MX,2020-09-06 00:13:27
529,Kiunga,-6.12,141.29,77.13,90,100,4.03,PG,2020-09-06 00:13:27
530,Great Yarmouth,52.61,1.73,51.01,99,12,10.31,GB,2020-09-06 00:13:28
531,Aripuana,-9.17,-60.63,84.63,31,19,1.63,BR,2020-09-06 00:13:28
532,Bambamarca,-6.68,-78.53,56.34,79,32,3.83,PE,2020-09-06 00:13:28
533,La Ronge,55.1,-105.28,57.2,87,90,2.24,CA,2020-09-06 00:07:40
534,Tutoia,-2.76,-42.27,79.21,75,29,13.33,BR,2020-09-06 00:13:28
535,Guasdualito,7.24,-70.73,76.12,90,79,1.86,VE,2020-09-06 00:13:29
536,Luanda,-8.84,13.23,69.8,88,75,4.7,AO,2020-09-06 00:12:42
537,Pirgos,35.12,25.72,75.99,57,0,20.0,GR,2020-09-06 00:13:29
538,Sobolevo,54.43,31.9,57.13,95,86,6.6,RU,2020-09-06 00:13:29
539,Pathein,16.78,94.73,79.68,89,93,1.99,MM,2020-09-06 00:13:29
540,Zhuanghe,39.7,122.99,73.99,97,22,1.01,CN,2020-09-06 00:13:30
541,Tessalit,20.2,1.01,90.12,38,59,8.79,ML,2020-09-06 00:05:06
542,Kyshtovka,56.55,76.63,43.23,94,100,8.84,RU,2020-09-06 00:13:30
543,Pevek,69.7,170.31,41.83,67,0,13.44,RU,2020-09-06 00:10:12
544,Kupang,-10.17,123.58,82.4,54,20,16.11,ID,2020-09-06 00:13:30
545,San-Pedro,4.75,-6.64,75.06,87,88,8.9,CI,2020-09-06 00:13:30
546,Qiryat Shemona,33.21,35.57,80.6,78,0,2.24,IL,2020-09-06 00:13:31
547,Tunoshna,57.55,40.13,59.0,72,93,4.47,RU,2020-09-06 00:13:31
548,Tuy Hoa,13.08,109.3,80.71,78,54,7.29,VN,2020-09-06 00:13:31
549,Urengoy,65.97,78.37,45.05,72,99,15.08,RU,2020-09-06 00:13:31
550,Anderson,34.53,-82.65,80.6,44,1,5.82,US,2020-09-06 00:10:18
551,Ravar,31.27,56.81,63.61,25,0,1.61,IR,2020-09-06 00:13:32
552,Upernavik,72.79,-56.15,33.66,83,34,13.27,GL,2020-09-06 00:09:02
553,Farafangana,-22.82,47.83,64.56,83,36,10.04,MG,2020-09-06 00:09:42
554,Pangody,65.85,74.49,39.87,83,85,14.45,RU,2020-09-06 00:09:22
555,Moranbah,-22.0,148.05,73.2,59,44,13.31,AU,2020-09-06 00:13:32
556,Novobirilyussy,56.95,90.67,40.23,89,0,7.02,RU,2020-09-06 00:13:32
557,Spearfish,44.49,-103.86,89.01,35,1,5.82,US,2020-09-06 00:13:33
