City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
308,Daru,-9.08,143.21,77.61,86,100,18.16,PG,2020-09-06 15:55:49
309,Susaki,33.37,133.28,81.27,82,100,31.07,JP,2020-09-06 15:57:50
310,Inca,39.72,2.91,82.4,58,8,13.87,ES,2020-09-06 15:57:51
311,Kota Belud,6.35,116.43,77.0,94,20,2.24,MY,2020-09-06 15:57:51
312,Marataizes,-21.04,-40.82,77.79,66,0,15.59,BR,2020-09-06 15:57:51
313,Tecate,32.57,-116.63,95.0,27,0,3.78,MX,2020-09-06 15:57:45
314,Moses Lake,47.13,-119.28,62.6,59,1,3.36,US,2020-09-06 15:56:46
315,Tiruvannamalai,12.22,79.07,79.97,84,5,1.66,IN,2020-09-06 15:57:51
316,Ladario,-19.0,-57.6,93.2,26,71,6.93,BR,2020-09-06 15:56:27
317,Constitucion,-35.33,-72.42,59.18,54,0,7.7,CL,2020-09-06 15:56:02
318,Kedrovyy,56.17,91.82,44.6,93,86,2.24,RU,2020-09-06 15:56:08
319,Kashan,33.98,51.44,81.34,15,0,4.34,IR,2020-09-06 15:57:52
320,Andenes,69.31,16.12,53.6,81,75,14.99,NO,2020-09-06 15:57:52
321,Treinta Y Tres,-33.23,-54.38,58.46,68,56,11.01,UY,2020-09-06 15:57:52
322,Karratha,-20.74,116.85,69.64,76,0,8.7,AU,2020-09-06 15:55:22
323,Luanda,-8.84,13.23,77.0,69,20,8.05,AO,2020-09-06 15:56:32
324,Kommunisticheskiy,61.68,64.48,45.75,72,0,4.65,RU,2020-09-06 15:57:53
325,Tanda,26.55,82.65,85.06,71,12,3.58,IN,2020-09-06 15:57:53
326,Hami,42.8,93.45,80.37,16,30,8.72,CN,2020-09-06 15:57:54
327,Provideniya,64.38,-173.3,40.32,82,100,8.88,RU,2020-09-06 15:55:34
328,Sao Gabriel Da Cachoeira,-0.13,-67.09,93.74,50,17,0.67,BR,2020-09-06 15:57:54
329,Egvekinot,66.32,-179.17,34.23,92,21,1.61,RU,2020-09-06 15:55:28
330,Kyra,49.58,111.98,50.36,86,40,4.79,RU,2020-09-06 15:57:54
331,Meiktila,20.87,95.87,80.53,81,85,10.38,MM,2020-09-06 15:57:54
332,Naifaru,5.44,73.37,82.29,77,82,17.02,MV,2020-09-06 15:53:19
333,Boa Vista,2.82,-60.67,91.4,52,40,1.12,BR,2020-09-06 15:57:55
334,Askarovo,53.34,58.51,51.8,66,34,8.95,RU,2020-09-06 15:57:55
335,Komsomolskiy,40.43,71.72,71.6,28,74,4.7,UZ,2020-09-06 15:57:55
336,Kaitangata,-46.28,169.85,44.01,77,36,3.0,NZ,2020-09-06 15:56:05
337,Steamboat Springs,40.48,-106.83,70.0,33,1,5.23,US,2020-09-06 15:56:32
338,Riverton,40.52,-111.94,81.0,24,1,9.17,US,2020-09-06 15:57:56
339,Cartagena,10.4,-75.51,93.2,67,20,4.7,CO,2020-09-06 15:55:00
340,Dudinka,69.41,86.18,46.4,70,0,8.95,RU,2020-09-06 15:57:56
341,Lompoc,34.64,-120.46,69.8,72,1,3.36,US,2020-09-06 15:52:41
342,Sisimiut,66.94,-53.67,41.76,68,77,15.52,GL,2020-09-06 15:57:56
343,Saint-Denis,48.92,2.33,66.2,42,53,9.17,FR,2020-09-06 15:56:48
344,Acapulco,16.86,-99.89,82.4,78,75,4.7,MX,2020-09-06 15:57:57
345,San Patricio,19.22,-104.7,86.0,79,40,6.93,MX,2020-09-06 15:56:11
346,Camopi,3.17,-52.32,90.99,53,20,4.61,GF,2020-09-06 15:57:57
347,Jambi,-1.6,103.62,76.96,82,98,0.85,ID,2020-09-06 15:57:57
348,Muisne,0.6,-80.03,78.8,83,75,10.29,EC,2020-09-06 15:57:57
349,Tocopilla,-22.09,-70.2,65.21,50,9,4.47,CL,2020-09-06 15:57:58
350,Calderitas,18.55,-88.25,84.2,79,40,5.7,MX,2020-09-06 15:57:58
351,Batemans Bay,-35.72,150.18,49.17,88,1,5.59,AU,2020-09-06 15:57:58
352,Nome,64.5,-165.41,37.99,86,1,4.7,US,2020-09-06 15:56:14
353,Necochea,-38.55,-58.74,46.99,72,59,8.99,AR,2020-09-06 15:56:15
354,Gigmoto,13.78,124.39,82.49,81,95,6.73,PH,2020-09-06 15:57:59
355,Nanortalik,60.14,-45.24,45.43,93,100,13.02,GL,2020-09-06 15:54:38
356,Bongandanga,1.5,21.05,78.73,74,100,2.33,CD,2020-09-06 15:57:59
357,Doctor Juan Manuel Frutos,-25.37,-55.8,81.81,49,65,2.71,PY,2020-09-06 15:57:59
358,Fomboni,-12.28,43.74,75.49,74,0,10.94,KM,2020-09-06 15:57:59
359,San Policarpo,12.18,125.51,81.3,85,58,5.41,PH,2020-09-06 15:58:00
360,Lata,40.16,-8.33,93.99,43,0,11.23,PT,2020-09-06 15:58:00
361,Cherskiy,68.75,161.3,41.16,67,92,13.31,RU,2020-09-06 15:55:37
362,Springdale,36.19,-94.13,81.0,88,1,6.93,US,2020-09-06 15:57:07
363,Mount Gambier,-37.83,140.77,55.4,58,5,11.41,AU,2020-09-06 15:55:49
364,Nyurba,63.28,118.33,48.76,82,100,3.06,RU,2020-09-06 15:55:48
365,El Alto,-4.27,-81.21,71.01,59,7,15.9,PE,2020-09-06 15:58:01
366,Laguna,38.42,-121.42,80.01,69,1,3.36,US,2020-09-06 15:58:01
367,Berlevag,70.86,29.09,55.4,71,50,17.22,NO,2020-09-06 15:57:07
368,Mineros,-17.12,-63.23,86.0,48,75,11.41,BO,2020-09-06 15:58:01
369,Oistins,13.07,-59.53,87.8,66,40,13.87,BB,2020-09-06 15:58:01
370,Yendi,9.44,-0.01,79.05,86,85,6.62,GH,2020-09-06 15:58:02
371,Ochamchira,42.71,41.47,73.24,84,31,4.43,GE,2020-09-06 15:58:02
372,Ajdabiya,30.76,20.23,80.82,59,0,21.12,LY,2020-09-06 15:57:52
373,Chuy,-33.7,-53.46,57.76,68,0,12.55,UY,2020-09-06 15:58:02
374,Berdigestyakh,62.1,126.7,43.93,90,37,6.51,RU,2020-09-06 15:55:38
375,Cockburn Town,21.46,-71.14,86.0,70,40,16.11,TC,2020-09-06 15:55:34
376,Vitim,59.45,112.56,58.84,86,80,7.18,RU,2020-09-06 15:58:03
377,Tonantins,-2.87,-67.8,98.24,39,9,2.06,BR,2020-09-06 15:58:03
378,Coahuayana,18.73,-103.68,75.2,83,75,1.7,MX,2020-09-06 15:58:03
379,Petatlan,17.52,-101.27,80.6,83,75,1.03,MX,2020-09-06 15:58:04
380,Seminole,28.71,-81.21,90.0,62,1,8.05,US,2020-09-06 15:58:04
381,Mwinilunga,-11.74,24.43,78.28,18,0,5.48,ZM,2020-09-06 15:58:04
382,Camana,-16.62,-72.71,64.58,65,44,9.8,PE,2020-09-06 15:58:04
383,Totness,5.88,-56.32,86.92,59,40,3.18,SR,2020-09-06 15:58:04
384,Mutsu,41.29,141.22,73.4,88,40,3.36,JP,2020-09-06 15:55:15
385,Havoysund,71.0,24.66,51.8,81,75,21.92,NO,2020-09-06 15:54:27
386,Doka,13.52,35.77,80.55,72,23,2.04,SD,2020-09-06 15:58:05
387,Veraval,20.9,70.37,83.08,84,100,8.88,IN,2020-09-06 15:57:20
388,Avera,33.19,-82.53,82.4,45,1,10.29,US,2020-09-06 15:58:05
389,Pangnirtung,66.15,-65.71,40.98,68,54,4.7,CA,2020-09-06 15:54:33
390,Jardim,-21.48,-56.14,98.78,16,45,7.45,BR,2020-09-06 15:58:06
391,Kudahuvadhoo,2.67,72.89,82.98,73,100,10.92,MV,2020-09-06 15:58:06
392,Alice Springs,-23.7,133.88,66.2,20,0,6.93,AU,2020-09-06 15:55:52
393,Hamilton,39.18,-84.53,78.01,60,40,3.58,US,2020-09-06 15:53:44
394,Carutapera,-1.2,-46.02,87.4,58,32,11.39,BR,2020-09-06 15:58:06
395,Arman,59.7,150.17,47.07,84,98,5.48,RU,2020-09-06 15:55:27
396,Flin Flon,54.77,-101.86,50.0,87,90,17.22,CA,2020-09-06 15:58:06
397,Sawtell,-30.38,153.1,55.99,93,40,3.27,AU,2020-09-06 15:58:07
398,Manadhoo,5.77,73.38,82.53,76,92,20.4,MV,2020-09-06 15:58:07
399,Fortaleza,-3.72,-38.52,87.8,45,15,17.22,BR,2020-09-06 15:58:07
400,Soe,-9.86,124.28,61.77,96,11,5.08,ID,2020-09-06 15:58:07
401,Poum,-20.23,164.02,72.73,76,100,16.67,NC,2020-09-06 15:56:01
402,Nador,35.17,-2.93,80.6,69,40,8.05,MA,2020-09-06 15:58:08
403,Kinshasa,-4.32,15.32,84.2,58,75,10.29,CD,2020-09-06 15:53:36
404,Karla,59.37,24.93,60.8,72,20,6.93,EE,2020-09-06 15:58:08
405,Xining,36.62,101.77,58.21,53,90,4.21,CN,2020-09-06 15:55:30
406,Sweetwater,25.76,-80.37,91.0,62,75,8.05,US,2020-09-06 15:58:08
407,Masalli,34.8,126.66,68.0,100,100,18.34,KR,2020-09-06 15:58:08
408,Trinidad,-14.83,-64.9,89.6,62,26,6.93,BO,2020-09-06 15:58:09
409,Touros,-5.2,-35.46,86.0,51,75,11.41,BR,2020-09-06 15:58:09
410,Noumea,-22.28,166.46,72.0,82,100,8.9,NC,2020-09-06 15:58:09
411,Nuuk,64.18,-51.72,46.4,93,93,6.93,GL,2020-09-06 15:58:09
412,Ostrovnoy,68.05,39.51,55.89,76,61,13.8,RU,2020-09-06 15:58:09
413,Aginskoye,51.1,114.53,54.27,82,78,3.4,RU,2020-09-06 15:58:10
414,Nago,26.59,127.98,78.8,88,20,18.34,JP,2020-09-06 15:58:10
415,Katsuura,35.13,140.3,78.8,94,75,3.36,JP,2020-09-06 15:55:53
416,Kondinskoye,59.65,67.41,48.67,69,100,10.09,RU,2020-09-06 15:57:05
417,Bhag,29.04,67.82,101.89,15,0,6.71,PK,2020-09-06 15:58:10
418,Sarkand,45.41,79.92,55.94,58,100,8.05,KZ,2020-09-06 15:58:10
419,Alakurtti,66.97,30.35,55.99,70,18,7.0,RU,2020-09-06 15:58:11
420,Whitehorse,60.72,-135.05,30.2,92,5,1.52,CA,2020-09-06 15:58:11
421,Sterling,39.01,-77.43,81.0,47,20,4.7,US,2020-09-06 15:54:14
422,Jalingo,8.88,11.37,82.02,77,75,5.93,NG,2020-09-06 15:58:11
423,Terney,45.05,136.61,65.46,75,53,4.21,RU,2020-09-06 15:58:11
424,Klaksvik,62.23,-6.59,48.2,76,99,13.87,FO,2020-09-06 15:58:12
425,Churapcha,62.0,132.43,44.15,92,15,6.76,RU,2020-09-06 15:58:12
426,Lazaro Cardenas,17.96,-102.2,83.34,72,91,3.06,MX,2020-09-06 15:58:12
427,Yambio,4.57,28.4,70.48,97,100,3.15,SS,2020-09-06 15:58:12
428,Santa Isabel Do Rio Negro,-0.41,-65.02,99.77,37,3,1.95,BR,2020-09-06 15:57:47
429,Nelson Bay,-32.72,152.15,55.0,93,0,8.3,AU,2020-09-06 15:55:38
430,Vanino,49.09,140.25,61.45,80,100,2.35,RU,2020-09-06 15:58:13
431,Isangel,-19.55,169.27,70.27,82,67,11.72,VU,2020-09-06 15:57:28
432,San Antonio,29.42,-98.49,81.0,83,1,4.7,US,2020-09-06 15:57:20
433,Hualmay,-11.1,-77.61,66.22,65,92,8.61,PE,2020-09-06 15:58:13
434,Malanje,-9.54,16.34,86.47,15,55,3.58,AO,2020-09-06 15:58:13
435,Hambantota,6.12,81.12,75.2,100,90,4.7,LK,2020-09-06 15:55:57
436,Penha,-26.77,-48.65,66.2,100,75,6.93,BR,2020-09-06 15:58:14
437,Saldanha,-33.01,17.94,66.2,52,12,9.17,ZA,2020-09-06 15:54:26
438,Kungurtug,50.6,97.52,47.64,76,0,3.02,RU,2020-09-06 15:58:14
439,Mascote,-15.56,-39.3,76.96,79,76,3.49,BR,2020-09-06 15:58:14
440,Sainte-Marie,-20.9,55.55,71.6,68,20,13.87,RE,2020-09-06 15:58:14
441,Chifeng,42.27,118.96,62.56,77,5,1.43,CN,2020-09-06 15:58:15
442,Santa Cruz,-17.8,-63.17,86.0,48,75,10.29,BO,2020-09-06 15:57:31
443,Wattegama,6.8,81.48,75.2,100,90,4.7,LK,2020-09-06 15:56:32
444,Bubaque,11.28,-15.83,79.97,82,27,20.96,GW,2020-09-06 15:58:15
445,Ornskoldsvik,63.29,18.72,62.6,48,74,8.05,SE,2020-09-06 15:58:15
446,Praia,14.92,-23.51,82.4,69,75,18.34,CV,2020-09-06 15:58:16
447,Alexandria,31.22,29.96,84.2,62,40,12.75,EG,2020-09-06 15:58:16
448,Brigantine,39.41,-74.36,81.0,47,1,4.7,US,2020-09-06 15:54:31
449,Severnyy,50.68,36.55,77.0,27,97,4.47,RU,2020-09-06 15:58:16
450,Cicevac,43.72,21.44,87.8,22,0,1.12,RS,2020-09-06 15:58:16
451,Aksu,41.12,80.26,72.37,40,89,9.8,CN,2020-09-06 15:58:17
452,Jurado,7.11,-77.76,81.72,82,86,6.2,CO,2020-09-06 15:58:17
453,Richards Bay,-28.78,32.04,67.46,66,86,10.92,ZA,2020-09-06 15:58:17
454,San Jose Del Potrero,14.83,-87.28,77.54,74,71,2.8,HN,2020-09-06 15:58:17
455,Riyadh,24.69,46.72,100.4,12,0,5.82,SA,2020-09-06 15:54:44
456,Ishurdi,24.13,89.08,82.54,85,71,11.21,BD,2020-09-06 15:58:18
457,Dicabisagan,17.08,122.42,79.68,82,100,1.12,PH,2020-09-06 15:58:18
458,Yueyang,29.33,113.09,67.59,76,30,5.1,CN,2020-09-06 15:58:18
459,Nampa,43.54,-116.56,69.01,63,1,7.45,US,2020-09-06 15:58:18
460,Nalut,30.33,10.85,99.09,13,46,12.24,LY,2020-09-06 15:58:24
461,Chernyshevskiy,63.01,112.47,46.51,75,99,7.09,RU,2020-09-06 15:58:24
462,Salcininkai,54.3,25.38,66.0,59,75,6.93,LT,2020-09-06 15:58:24
463,Robe,-37.18,139.75,60.57,51,0,20.24,AU,2020-09-06 15:58:24
464,Kutoarjo,-7.72,109.91,75.6,82,100,3.47,ID,2020-09-06 15:58:25
465,Vyborg,60.71,28.75,59.0,82,75,6.93,RU,2020-09-06 15:58:25
466,Dali,25.7,100.18,64.04,87,100,4.12,CN,2020-09-06 15:58:25
467,Yafran,32.06,12.53,77.04,52,82,16.89,LY,2020-09-06 15:58:26
468,Mbeya,-8.9,33.45,61.29,61,53,7.29,TZ,2020-09-06 15:58:26
469,Asau,46.43,26.4,71.01,69,0,1.41,RO,2020-09-06 15:58:26
470,Grindavik,63.84,-22.43,51.8,100,90,21.92,IS,2020-09-06 15:56:44
471,Nalgonda,17.05,79.27,81.41,79,10,6.35,IN,2020-09-06 15:57:28
472,Carahue,-38.7,-73.17,44.6,100,75,3.36,CL,2020-09-06 15:58:26
473,Erenhot,43.65,111.98,69.51,48,69,10.65,CN,2020-09-06 15:58:27
474,Atlantic City,39.36,-74.42,81.0,47,1,4.7,US,2020-09-06 15:54:53
475,Bilma,18.69,12.92,103.98,10,10,6.15,NE,2020-09-06 15:58:27
476,Nushki,29.55,66.02,76.33,16,0,1.48,PK,2020-09-06 15:58:27
477,Teya,60.38,92.63,41.97,87,69,3.2,RU,2020-09-06 15:56:09
478,Dingle,11.0,122.67,78.04,89,86,3.02,PH,2020-09-06 15:56:25
479,Okha,53.57,142.95,56.39,94,37,4.65,RU,2020-09-06 15:58:28
480,Kasongo,-4.45,26.67,86.05,34,80,3.74,CD,2020-09-06 15:58:28
481,Kinlochleven,56.71,-4.97,61.0,62,20,6.93,GB,2020-09-06 15:58:28
482,Chekhov,55.14,37.47,73.4,49,83,4.47,RU,2020-09-06 15:58:28
483,Tenenkou,14.46,-4.92,92.71,41,38,1.88,ML,2020-09-06 15:58:29
484,Mae Sot,16.72,98.57,75.36,92,100,2.55,TH,2020-09-06 15:58:29
485,Monduli,-3.3,36.45,66.2,72,75,5.82,TZ,2020-09-06 15:58:29
486,Eyl,7.98,49.82,77.49,73,46,26.4,SO,2020-09-06 15:58:29
487,Mtambile,-5.38,39.7,75.79,77,1,12.97,TZ,2020-09-06 15:58:29
488,Macae,-22.37,-41.79,84.2,62,74,10.29,BR,2020-09-06 15:58:30
489,Paita,-5.09,-81.11,67.68,66,0,13.38,PE,2020-09-06 15:58:30
490,Trani,41.27,16.42,80.6,54,0,11.41,IT,2020-09-06 15:58:30
491,Mekhe,15.11,-16.62,80.6,88,75,12.68,SN,2020-09-06 15:58:30
492,Fukue,32.69,128.84,78.66,87,100,69.59,JP,2020-09-06 15:58:31
493,Codrington,-38.27,141.97,56.37,64,35,16.24,AU,2020-09-06 15:58:31
494,Tigil,57.8,158.67,46.62,93,100,10.27,RU,2020-09-06 15:58:31
495,Moerai,-22.43,-151.33,71.91,88,99,16.44,PF,2020-09-06 15:58:31
496,Pitimbu,-7.47,-34.81,82.4,61,40,16.11,BR,2020-09-06 15:58:31
497,Lubango,-14.92,13.49,78.4,28,43,4.16,AO,2020-09-06 15:58:32
498,Tshikapa,-6.42,20.8,90.32,25,8,1.45,CD,2020-09-06 15:58:32
499,Keflavik,64.0,-22.56,53.6,100,90,21.92,IS,2020-09-06 15:58:32
500,Yatsushiro,32.5,130.6,81.57,73,100,39.73,JP,2020-09-06 15:58:33
501,Dzhebariki-Khaya,62.22,135.8,51.24,95,100,5.7,RU,2020-09-06 15:58:33
502,Saint-Leu,-21.15,55.28,69.8,83,40,5.82,RE,2020-09-06 15:58:33
503,Jefferson City,38.58,-92.17,82.4,65,20,12.28,US,2020-09-06 15:53:35
504,Ponta Delgada,37.73,-25.67,71.6,64,75,18.34,PT,2020-09-06 15:58:33
505,Champerico,14.3,-91.92,82.4,74,75,4.7,GT,2020-09-06 15:56:35
506,Akyab,20.15,92.9,83.14,75,100,4.12,MM,2020-09-06 15:58:34
507,Allapalli,19.42,80.07,80.02,86,100,2.15,IN,2020-09-06 15:58:34
508,Pasighat,28.07,95.33,76.23,84,100,2.21,IN,2020-09-06 15:58:34
509,Geraldton,-28.77,114.6,66.2,88,75,16.11,AU,2020-09-06 15:58:34
510,Verkhnyaya Inta,65.98,60.31,53.85,91,88,7.7,RU,2020-09-06 15:58:35
511,Ferme-Neuve,46.7,-75.45,62.26,55,27,5.14,CA,2020-09-06 15:58:35
512,Saint Anthony,45.02,-93.22,73.99,69,1,16.11,US,2020-09-06 15:58:35
513,Pundaguitan,6.37,126.17,84.38,69,1,6.87,PH,2020-09-06 15:58:35
514,Araguacu,-12.93,-49.83,99.23,17,0,6.71,BR,2020-09-06 15:58:36
515,Le Port,-20.94,55.29,71.6,68,20,13.87,RE,2020-09-06 15:58:36
516,Kiunga,-6.12,141.29,74.14,94,95,2.46,PG,2020-09-06 15:58:36
517,Meulaboh,4.14,96.13,77.22,81,100,4.74,ID,2020-09-06 15:56:04
518,Sinnamary,5.38,-52.95,84.2,78,0,8.99,GF,2020-09-06 15:58:36
519,San Borja,-14.82,-66.85,92.97,38,93,4.05,BO,2020-09-06 15:58:37
520,Nuristan,35.3,70.83,42.94,72,13,4.7,AF,2020-09-06 15:58:37
521,Harper,4.38,-7.72,77.13,81,90,11.56,LR,2020-09-06 15:55:56
522,Namatanai,-3.67,152.43,79.52,78,99,5.5,PG,2020-09-06 15:58:37
523,Muros,42.78,-9.06,70.0,56,0,13.87,ES,2020-09-06 15:57:31
524,Portland,45.52,-122.68,63.0,87,20,3.02,US,2020-09-06 15:54:48
525,Macon,39.87,-88.97,66.99,100,90,16.11,US,2020-09-06 15:58:38
526,Purpe,64.48,76.69,48.0,94,100,7.81,RU,2020-09-06 15:58:38
527,Mpwapwa,-6.35,36.48,70.05,54,9,9.75,TZ,2020-09-06 15:58:38
528,Shelburne,44.08,-80.2,64.99,59,20,4.7,CA,2020-09-06 15:58:38
529,Garoua,9.3,13.4,87.8,58,40,9.17,CM,2020-09-06 15:56:14
530,Lazo,43.38,133.9,62.55,69,78,1.9,RU,2020-09-06 15:58:39
531,Sechura,-5.56,-80.82,71.85,55,23,10.07,PE,2020-09-06 15:58:39
532,Ivanino,51.64,35.58,77.0,25,4,4.47,RU,2020-09-06 15:58:39
533,Khani,41.96,42.96,75.2,83,90,4.7,GE,2020-09-06 15:58:39
534,Taloqan,36.74,69.53,65.25,28,0,2.13,AF,2020-09-06 15:58:40
535,Kushmurun,52.45,64.63,54.25,68,96,6.69,KZ,2020-09-06 15:58:40
536,Los Alamos,35.89,-106.31,70.0,37,1,3.36,US,2020-09-06 15:53:13
537,Bartica,6.4,-58.62,87.8,66,40,4.7,GY,2020-09-06 15:58:40
538,San,13.3,-4.9,86.43,62,88,7.16,ML,2020-09-06 15:58:41
539,Buin,-33.73,-70.75,61.0,44,53,3.4,CL,2020-09-06 15:58:41
540,Miyako,39.64,141.95,72.64,90,6,6.76,JP,2020-09-06 15:58:41
541,Khandyga,62.67,135.6,51.37,97,100,4.41,RU,2020-09-06 15:56:14
542,Kalmunai,7.42,81.82,77.88,79,98,14.29,LK,2020-09-06 15:58:41
543,Rabo De Peixe,37.8,-25.58,71.6,64,75,18.34,PT,2020-09-06 15:58:43
544,Abha,18.22,42.51,82.4,14,20,10.29,SA,2020-09-06 15:56:48
545,Olafsvik,64.89,-23.71,50.9,97,100,10.92,IS,2020-09-06 15:58:44
546,Vila Velha,-20.33,-40.29,81.0,65,20,14.99,BR,2020-09-06 15:58:44
547,Huarmey,-10.07,-78.15,66.51,65,97,8.79,PE,2020-09-06 15:55:31
548,Sabha,27.04,14.43,100.76,11,0,11.59,LY,2020-09-06 15:58:45
549,Gamba,-2.65,10.0,76.77,75,33,10.85,GA,2020-09-06 15:56:44
550,Ouegoa,-20.35,164.43,70.36,79,98,12.3,NC,2020-09-06 15:58:47
551,Saquena,-4.67,-73.52,95.99,45,17,0.65,PE,2020-09-06 15:58:47
552,Newport,51.59,-3.0,64.99,87,77,6.35,GB,2020-09-06 15:58:47
553,Hanna,51.63,-111.9,51.01,94,100,5.99,CA,2020-09-06 15:58:47
554,College,64.86,-147.8,39.0,93,20,3.36,US,2020-09-06 15:55:40
555,Littlehampton,50.81,-0.54,66.99,72,20,12.75,GB,2020-09-06 15:58:48
556,Miri,4.41,114.01,78.8,94,40,3.36,MY,2020-09-06 15:58:48
557,Tiarei,-17.53,-149.33,71.6,83,40,3.36,PF,2020-09-06 15:58:48
558,Lazarev,52.23,141.51,61.59,85,0,13.33,RU,2020-09-06 15:58:48
559,Svetlyy,54.67,20.13,62.6,67,20,8.95,RU,2020-09-06 15:58:48
560,East Brunswick,40.43,-74.42,78.01,62,0,8.01,US,2020-09-06 15:58:49
561,Lasa,46.62,10.7,64.99,87,40,6.93,IT,2020-09-06 15:55:54
562,Raga,8.46,25.68,75.99,90,23,4.72,SS,2020-09-06 15:58:49
563,Tiznit,29.58,-9.5,86.5,37,0,6.67,MA,2020-09-06 15:58:49
564,Ketchikan,55.34,-131.65,55.4,100,90,4.7,US,2020-09-06 15:49:48
565,Puchezh,56.98,43.17,64.71,67,21,9.73,RU,2020-09-06 15:58:49
566,Maldonado,-34.67,-54.92,55.4,71,20,17.22,UY,2020-09-06 15:58:50
567,Shahpura,27.38,75.97,86.0,70,40,4.68,IN,2020-09-06 15:58:50
568,Zaraza,9.35,-65.32,86.5,70,4,4.36,VE,2020-09-06 15:58:50
569,Touba,8.28,-7.68,77.11,79,78,7.27,CI,2020-09-06 15:58:50
570,Lagos,6.58,3.75,79.97,72,63,10.25,NG,2020-09-06 15:55:09
571,Port-Cartier,50.03,-66.87,59.0,62,75,5.82,CA,2020-09-06 15:58:51
572,Mareeba,-17.0,145.43,71.6,83,75,10.29,AU,2020-09-06 15:58:51
573,Jeremoabo,-10.07,-38.48,85.96,37,60,12.93,BR,2020-09-06 15:58:51
574,West Wendover,40.74,-114.07,75.2,23,1,4.7,US,2020-09-06 15:57:24
575,Naze,28.37,129.48,80.6,88,75,24.16,JP,2020-09-06 15:56:31
576,Santa Isabel,-23.32,-46.22,84.2,28,0,8.05,BR,2020-09-06 15:58:52
577,Acari,-15.43,-74.62,73.72,36,38,9.31,PE,2020-09-06 15:58:52
578,Yar-Sale,66.83,70.83,42.33,66,0,5.1,RU,2020-09-06 15:56:42
579,Raudeberg,61.99,5.14,55.99,86,19,10.38,NO,2020-09-06 15:58:52
580,Chaplynka,46.37,33.54,75.31,65,67,8.08,UA,2020-09-06 15:58:52
581,Sergeyevka,53.88,67.42,48.94,69,98,7.31,KZ,2020-09-06 15:55:23
582,Jasper,37.2,-94.35,82.99,74,1,13.87,US,2020-09-06 15:58:53
583,Mutoko,-17.4,32.23,62.33,43,0,9.37,ZW,2020-09-06 15:58:53
584,Prado,-17.34,-39.22,78.13,73,10,10.85,BR,2020-09-06 15:58:53
585,Ewa Beach,21.32,-158.01,78.8,73,1,3.36,US,2020-09-06 15:58:54
586,Bondo,3.81,23.69,73.99,95,97,1.99,CD,2020-09-06 15:58:54
587,Diapaga,12.07,1.79,79.57,77,56,6.8,BF,2020-09-06 15:57:01
588,Talnakh,69.49,88.4,46.4,70,0,8.95,RU,2020-09-06 15:55:33
589,Tamale,9.4,-0.84,79.29,83,96,7.36,GH,2020-09-06 15:58:55
590,Marzuq,14.4,46.47,81.1,52,37,9.35,YE,2020-09-06 15:58:55
591,Buraydah,26.33,43.98,104.0,15,0,10.29,SA,2020-09-06 15:58:55
592,Wawa,9.9,4.42,77.94,87,69,4.68,NG,2020-09-06 15:58:55
593,Saint-Augustin,51.23,-58.65,64.92,52,5,16.37,CA,2020-09-06 15:56:00
594,Port Hardy,50.7,-127.42,57.2,93,75,2.24,CA,2020-09-06 15:58:56
595,Nizwa,22.93,57.53,93.36,23,0,7.47,OM,2020-09-06 15:56:05
596,Santa Fe Do Sul,-20.21,-50.93,95.0,15,71,8.5,BR,2020-09-06 15:58:56
597,Ust-Kan,50.93,84.76,38.17,85,94,1.86,RU,2020-09-06 15:58:56
598,Qasigiannguit,68.82,-51.19,35.6,93,90,6.93,GL,2020-09-06 15:58:56
599,Kapit,2.02,112.93,73.87,94,100,1.86,MY,2020-09-06 15:58:56
600,Nova Olinda Do Norte,-3.89,-59.09,103.71,20,45,4.23,BR,2020-09-06 15:58:57
601,Bonthe,7.53,-12.51,78.66,84,100,12.28,SL,2020-09-06 15:55:57
602,Kurilsk,45.23,147.88,65.88,92,75,8.08,RU,2020-09-06 15:58:57
603,Dumas,35.87,-101.97,80.01,47,1,20.8,US,2020-09-06 15:58:57
604,Kizukuri,40.81,140.39,73.99,92,12,3.67,JP,2020-09-06 15:58:57
605,Izumo,35.37,132.77,84.2,66,75,17.22,JP,2020-09-06 15:58:58
606,Bellavista,-7.06,-76.59,80.6,74,40,3.36,PE,2020-09-06 15:58:58
607,Horsham,51.06,-0.33,66.99,55,67,8.05,GB,2020-09-06 15:58:58
608,Rio Gallegos,-51.62,-69.22,42.8,60,75,8.05,AR,2020-09-06 15:58:58
609,Phuket,8.0,98.25,84.99,94,20,3.15,TH,2020-09-06 15:58:58
610,San Cristobal,7.77,-72.22,87.8,52,40,13.87,VE,2020-09-06 15:56:16
611,Te Anau,-45.42,167.72,34.83,88,10,1.66,NZ,2020-09-06 15:54:23
612,Jiazi,22.88,116.07,80.33,78,0,4.76,CN,2020-09-06 15:58:59
613,Delvada,20.77,71.03,82.08,84,100,7.56,IN,2020-09-06 15:58:59
614,Darhan,49.49,105.92,48.25,87,0,1.19,MN,2020-09-06 15:58:59
615,Talaya,61.38,152.75,44.31,82,99,5.99,RU,2020-09-06 15:58:59
616,Paamiut,61.99,-49.67,44.96,90,100,4.85,GL,2020-09-06 15:59:00
617,Guntur,16.3,80.45,84.2,83,20,4.7,IN,2020-09-06 15:59:00
618,Jiaozuo,35.24,113.23,77.22,47,0,2.71,CN,2020-09-06 15:59:00
